	NAME	LATITUDE	LONGITUDE
6828	HOPE SPRINGS CHRISTIAN LEARNING CENTER	34.008189413	-83.964693037
6829	JACKSON TRAIL CHRISTIAN SCHOOL	34.084451389	-83.644675884
6830	JOHN HANCOCK ACADEMY	33.112995	-83.015447
6831	KILLIAN HILL CHRISTIAN SCHOOL	33.88829785	-84.1137865
6832	LAKE DOW CHRISTIAN ACADEMY	33.442594361	-84.108994771
6833	LIVING WORD CHRISTIAN ACADEMY	33.486550027	-84.2080575
6834	OAK MEADOW MONTESSORI	34.01689841	-84.013013202
6835	OLD SUWANEE CHRISTIAN SCHOOL	34.079903098	-84.0296825
6836	PIEDMONT ACADEMY	33.308440621	-83.698755151
6837	PINECREST MENNONITE	33.078318581	-82.450778326
6838	SEIGAKUIN ATLANTA INTERNATIONAL SCHOOL	33.957798897	-84.272248241
6839	ST GEORGE'S EPISCOPAL SCHOOL	33.11748631	-84.1983917
6840	ST JOHN NEUMANN REGIONAL CATHOLIC SCHOOL	33.876864667	-84.092333629
6841	SUGAR HILL CHRISTIAN ACADEMY	34.100176056	-84.020864053
6842	SUGARLOAF MONTESSORI SCHOOL	33.979337859	-84.100440897
6843	TALLULAH FALLS SCHOOL	34.73088627	-83.39470795
6844	THOMAS JEFFERSON ACADEMY	33.019885564	-82.402272377
6845	UNION CHRISTIAN ACADEMY	34.196306819	-83.463535879
6846	VICTORY CHRISTIAN SCHOOL	30.762302484	-83.267029128
6847	WARNER ROBINS CHRISTIAN ACADEMY	32.619115119	-83.665581818
6848	WAVERLY HALL CHRISTIAN ACADEMY	32.684819717	-84.734673988
6849	ALLELUIA COMMUNITY SCHOOL	33.419458736	-82.0226525
6850	BROOKSTONE SCHOOL	32.528291013	-84.988435968
6851	BYRON CHRISTIAN ACADEMY	32.646326255	-83.790547788
6852	CALVARY CHRISTIAN SCHOOL	32.558463014	-84.944305996
6853	CANAANLAND CHRISTIAN SCHOOL	34.658088848	-84.836174442
6854	CHARLES HENRY TERRELL ACADEMY	33.442769521	-82.030883518
6855	CLEARVIEW MENNONITE SCHOOL	32.310064538	-83.985857
6856	COMMUNITY CHRISTIAN	32.751891	-81.623785
6857	FAITH CHRISTIAN ACADEMY	34.787202218	-84.763931558
6858	FAVOR CHRISTIAN ACADEMY	30.841638243	-83.984485202
6859	GATEWOOD SCHOOLS	33.337875261	-83.384409091
6860	GRACE CHRISTIAN ACADEMY	33.612760765	-83.906152195
6861	GRACE CHRISTIAN SCHOOL	32.489919575	-84.973156997
6862	GRIFFIN CHRISTIAN ACADEMY	33.270391424	-84.307193801
6863	HERITAGE ACADEMY	33.47015982	-81.9559552
6864	HILLCREST BAPTIST SCHOOL	33.429267654	-82.0473205
6865	IMMACULATE CONCEPTION CATHOLIC SCHOOL	33.465654831	-81.981224
6866	LAGRANGE ACADEMY	33.033072989	-85.053521337
6867	LIGHTHOUSE CHRISTIAN ACADEMY	32.49186468	-84.933127543
6868	LIGHTHOUSE CHRISTIAN SCHOOL	30.927062105	-83.247643798
6869	MEIGS MENNONITE CHRISTIAN SCHOOL	31.101256549	-84.057555825
6870	MONTEZUMA MENNONITE SCHOOL	32.284255018	-83.929313423
6871	MT VERNON CHRISTIAN ACADEMY	32.186911	-82.594017
6872	NORTHSIDE BAPTIST WEEKDAY EDUCATION PROGRAM	31.472655626	-83.509933564
6873	OPEN BIBLE CHRISTIAN SCHOOL	30.890676245	-83.281365816
6874	PAUL ANDERSON HIGH SCHOOL	32.233408357	-82.406787747
6875	PROVIDENCE CLASSICAL CHRISTIAN SCHOOL	33.657601527	-83.866295062
6876	RABUN-GAP NACOOCHEE SCHOOL	34.961644258	-83.392223162
6877	SOUTHLAND ACADEMY	32.073689308	-84.193924314
6878	ST JOHN CATHOLIC SCHOOL	30.861033782	-83.303290938
6879	ST LUKE SCHOOL	32.467279918	-84.989368691
6880	ST MARY ON THE HILL SCHOOL	33.475391997	-82.026931
6881	THOMASVILLE CHRISTIAN SCHOOL	30.860927809	-83.975470397
6882	VIDALIA HERITAGE ACADEMY	32.206883891	-82.420849508
6883	WESTMINSTER CHRISTIAN SCHOOL	32.555749891	-84.95440488
6884	WESTWOOD SCHOOLS	31.22342249	-84.21711517
6885	WILDWOOD CHRISTIAN ACADEMY	34.421639377	-84.27853941
6886	WYNFIELD CHRISTIAN ACADEMY	32.942403	-83.843274
6887	WYNNBROOK CHRISTIAN SCHOOL	32.533625433	-84.98855519
6888	YOUNG AMERICANS CHRISTIAN SCHOOL	33.588171926	-83.990829137
6889	BRENTWOOD SCHOOL	32.996737967	-82.817051157
6890	BRIARWOOD ACADEMY	33.42619729	-82.57612837
6891	BRIGHT BEGINNINGS PRESCHOOL	33.827208	-83.865561
6892	FIRST PRESBYTERIAN MONTESSORI PRESCHOOL & KDGN	33.03988402	-85.032366051
6893	GEORGE WALTON ACADEMY	33.790326824	-83.740106696
6894	JERSEY CHRISTIAN SCHOOL	33.725104436	-83.799331489
6895	LAKE GRACE CHRISTIAN SCHOOL	31.569946409	-82.025183275
6896	LEARNING TREE ELEMENTARY SCHOOL	34.767715359	-84.994943396
6897	LOGANVILLE CHRISTIAN ACADEMY	33.798352512	-83.863101613
6898	OAKWOOD CHRISTIAN ACADEMY	34.888733656	-85.279567802
6899	SOCIAL CIRCLE CHRISTIAN SCHOOL AT FBC	33.658009956	-83.718100913
6900	SOUTHSIDE BAPTIST CHURCH & CHRISTIAN SCHOOL	31.199571039	-82.304826976
6901	TWIGGS ACADEMY	32.62242735	-83.34511365
6902	WELCOME CHRISTIAN SCHOOL	33.05637323	-84.982505642
6903	WESTWOOD CHRISTIAN ACADEMY	32.901993911	-84.387663931
6904	WHITE CREEK CHRISTIAN ACADEMY	34.589655	-83.723052
6905	HERITAGE CHRISTIAN SCHOOL	40.503802465	-106.908950238
6906	CATHEDRAL CATHOLIC ACADEMY	21.318745794	-157.854414331
6907	E MAKAALA SCHOOL	19.703723481	-155.085325011
6908	HAWAII PREPARATORY ACADEMY	20.030490774	-155.698584151
6909	HAWAIIAN MISSION ACADEMY WINWARD CAMPUS	21.4021	-157.741014
6910	HOLY FAMILY CATHOLIC ACADEMY	21.338889936	-157.930570818
6911	LE JARDIN ACADEMY	21.379389316	-157.767239068
6912	MALAMALAMA WALDORF SCHOOL	19.557518989	-154.969409158
6913	MID-PACIFIC INSTITUTE	21.302248076	-157.81823589
6914	MONTESSORI COMMUNITY SCHOOL	21.308715	-157.836273
6915	NAVY HALE KEIKI SCHOOL	21.356343489	-157.930651288
6916	OUR LADY OF PERPETUAL HELP SCHOOL	21.316595	-158.006305
6917	OUR SAVIOR LUTHERAN SCHOOL	21.383061707	-157.936890091
6918	PARKER SCHOOL	20.024948731	-155.671718804
6919	ST ANN MODEL SCHOOLS	21.421991699	-157.806014836
6920	ST ANTHONY SCHOOL	21.330519458	-157.882263657
6921	ST JOSEPH SCHOOL	19.713840107	-155.084193803
6922	ST JOSEPH SCHOOL	21.382558385	-158.007796118
6923	ST LOUIS SCHOOL	21.287905	-157.808945
6924	ST MARK LUTHERAN SCHOOL	21.406544319	-157.798530918
6925	ST MICHAEL SCHOOL	21.5687	-158.120854
6926	STAR OF THE SEA SCHOOL	21.280274	-157.781149
6927	UNIVERSITY OF THE NATIONS PRESCHOOL	19.631830595	-155.986523766
6928	VARIETY SCHOOL OF HAWAII	21.263811	-157.794588
6929	WAIMEA COUNTRY SCHOOL	20.021495008	-155.671879157
6930	ADVENTIST MALAMA ELEMENTARY SCHOOL	21.437955695	-158.18525368
6931	ASSETS SCHOOL	21.340354034	-157.934361964
6932	CHAMINADE UNIVERSITY MONTESSORI LAB SCHOOL-L ROBER	21.291961831	-157.808595097
6933	CHRISTIAN ACADEMY	21.365041	-157.902503
6934	FRIENDSHIP CHRISTIAN SCHOOLS	21.337818315	-158.039132879
6935	HANAHAUOLI SCHOOL	21.307277892	-157.831913
6936	HANALANI SCHOOLS	21.440424579	-158.009293735
6937	HAWAII BAPTIST ACADEMY	21.328476371	-157.844355998
6938	HO'ALA SCHOOL	21.497663449	-158.023121359
6939	HOLY NATIVITY SCHOOL	21.278828	-157.753168
6940	HONGWANJI MISSION SCHOOL	21.316552627	-157.853897858
6941	HONOLULU WALDORF SCHOOL	21.285407943	-157.734531
6942	HONOLULU WALDORF SCHOOL	21.279400945	-157.787441997
6943	ISLAND PACIFIC ACADEMY	21.333356639	-158.080215492
6944	ISLAND SCHOOL	21.972589465	-159.398927369
6945	KAHILI ADVENTIST SCHOOL	21.925527	-159.491934
6946	KAIMUKI CHRISTIAN SCHOOL	21.280822	-157.798534
6947	KAMEHAMEHA SCHOOLS KAPALAMA CAMPUS	21.338106393	-157.862259303
6948	KAWAIAHA'O CHURCH SCHOOL	21.303584708	-157.857588698
6949	KOOLAU BAPTIST ACADEMY	21.404089094	-157.806552687
6950	MAILI BIBLE SCHOOL	21.416839	-158.176491
6951	OLELO CHRISTIAN ACADEMY	21.980310828	-159.365992346
6952	OUR LADY OF GOOD COUNSEL SCHOOL	21.40498203	-157.963834
6953	PACIFIC BUDDHIST ACADEMY	21.315962813	-157.852040959
6954	PEARL HARBOR CHRISTIAN ACADEMY	21.413544287	-157.999334633
6955	SOTO ACADEMY	21.318392502	-157.854905828
6956	THE ST ANDREWS SCHOOLS	21.30911661	-157.856164
6957	ST ANTHONY SCHOOL	21.400194089	-157.7384934
6958	ST CLEMENT'S SCHOOL	21.303632	-157.834426
6959	ST ELIZABETH ELEMENTARY SCHOOL	21.376351056	-157.9294595
6960	ST FRANCIS SCHOOL	21.302562457	-157.81245
6961	ST JOHN VIANNEY PARISH SCHOOL	21.379374365	-157.729593687
6962	ST JOHN'S CATHOLIC PRESCHOOL	21.457396362	-158.014577603
6963	ST PATRICK SCHOOL	21.285149402	-157.805602
6964	ST PHILOMENA EARLY LEARNING CENTER	21.346896	-157.914102
6965	ST THERESA SCHOOL	21.325260605	-157.8604785
6966	TRINITY CHRISTIAN SCHOOL	21.37520813	-157.764213141
6967	TRINITY LUTHERAN SCHOOL	21.501929	-158.010467
6968	WAOLANI JUDD NAZARENE SCHOOL	21.328556708	-157.854956
6969	WINDWARD NAZARENE ACADEMY	21.404313	-157.789905
6970	AKAULA SCHOOL	21.088783924	-157.022103273
6971	CLEARVIEW CHRISTIAN GIRL SCHOOL	20.837795883	-156.336233589
6972	DORIS TODD CHRISTIAN ACADEMY	20.90352554	-156.371716909
6973	EMMANUEL LUTHERAN SCHOOL	20.887637536	-156.484111441
6974	HALEAKALA WALDORF SCHOOL	20.765693611	-156.327088451
6975	KAMEHAMEHA SCHOOLS MAUI	20.822165259	-156.34028252
6976	KAUAI CHRISTIAN ACADEMY	22.209671154	-159.407914838
6977	MAUI ADVENTIST SCHOOL	20.885092901	-156.464898136
6978	MAUI PREPARATORY ACADEMY	20.982519338	-156.668558194
6979	MONTESSORI HALE O KEIKI	20.71529049	-156.437560652
6980	SACRED HEARTS SCHOOL & EARLY LEARNING CENTER	20.875521936	-156.675924185
6981	SEABURY HALL	20.841475723	-156.310975802
6982	ST ANTHONY GRADE SCHOOL	20.893716128	-156.494842816
6983	ST ANTHONY JR/SR HIGH SCHOOL	20.892350441	-156.49732317
6984	ST CATHERINE SCHOOL	22.091091112	-159.316608652
6985	ST THERESA SCHOOL	21.969782383	-159.71455345
6986	BISHOP KELLY HIGH SCHOOL	43.602317568	-116.269507248
6987	BOISE VALLEY ADVENTIST SCHOOL	43.61416642	-116.337664095
6988	CALVARY CHRISTIAN SCHOOL	43.595269595	-116.612489215
6989	CENTENNIAL BAPTIST SCHOOL	43.633124685	-116.653562867
6990	GEM STATE ADVENTIST ACADEMY	43.606097966	-116.684348502
6991	GRACE LUTHERAN SCHOOL	42.905079645	-112.435017421
6992	HOLY ROSARY CATHOLIC SCHOOL	43.49005335	-112.031953726
6993	HOLY SPIRIT CATHOLIC SCHOOL	42.871316721	-112.445063775
6994	HOPE LUTHERAN SCHOOL	43.48750475	-111.99471507
6995	LEARNING TREEINC	43.646113813	-116.223228218
6996	LILLIAN VALLELY SCHOOL	43.145979223	-112.435861201
6997	LITTLE PEOPLES ACADEMY	43.492402	-112.034109
6998	NORTHVIEW MONTESSORI PRESCHOOL AND KINDERGARTEN	43.62689713	-116.277663025
6999	NORTHWEST ACADEMY	48.59560858	-116.439172812
7000	PARKCENTER MONTESSORI	43.589028376	-116.176459665
7001	PEND OREILLE VALLEY ADVENTIST SCHOOL	48.116199715	-117.026280529
7002	PROJECT PATCH SCHOOL	44.090141277	-115.98183313
7003	SACRED HEART SCHOOL	43.596516897	-116.230179812
7004	SANDPOINT CHRISTIAN SCHOOL	48.32202744	-116.54716836
7005	SANDPOINT WALDORF SCHOOL	48.272328327	-116.576953857
7006	SELKIRK SCHOOL	48.274368872	-116.599700206
7007	SNAKE RIVER MONTESSORI SCHOOL	43.495248132	-111.974664207
7008	ST JOSEPH'S CATHOLIC SCHOOL	43.621524881	-116.198769656
7009	ST MARKS ELEMENTARY SCHOOL	43.626237498	-116.275891787
7010	ABCD DAYCARE CENTER	47.685557	-116.789751
7011	ALL SAINTS CATHOLIC SCHOOL	46.416033395	-117.023836172
7012	BEACON CHRISTIAN SCHOOL	46.391908751	-117.000243351
7013	CALDWELL ADVENTIST ELEMENTARY	43.648753398	-116.6762075
7014	CANYONSIDE CHRISTIAN SCHOOL	42.710286428	-114.508887294
7015	CHILDREN S HOUSE MONTESSORI	43.134175947	-115.686161018
7016	CLASSICAL CHRISTIAN ACADEMY	47.716614186	-116.97911345
7017	CLOVER TRINITY LUTHERAN	42.513835336	-114.686179645
7018	COEUR D'ALENE CHRISTIAN SCHOOL	47.730304257	-116.776421529
7019	CORNERSTONE CHRISTIAN SCHOOL	46.402738916	-117.021034144
7020	DESERT VIEW CHRISTIAN SCHOOL	43.133357589	-115.668656895
7021	DISCOVERY CHRISTIAN DAYSCHOOL	47.675841329	-116.784742049
7022	GRACE MONTESSORI SCHOOL	43.125639679	-115.692827795
7023	HILLTOP SDA SCHOOL	42.563504567	-114.498489538
7024	HOLY FAMILY CATHOLIC SCHOOL	47.722066773	-116.828456466
7025	HOPE CHRISTIAN ACADEMY	43.518960355	-116.786387081
7026	IMMANUEL LUTHERAN SCHOOL	42.571113733	-114.444338266
7027	LAKE CITY JR ACADEMY	47.693911706	-116.784651543
7028	LITTLE FOLKS	47.694962903	-116.796519361
7029	NAMPA CHRISTIAN SCHOOLS	43.589228042	-116.58596
7030	NOAH'S ARK LEARNING CENTER	47.704601755	-116.765693555
7031	NORTH IDAHO CHRISTIAN SCHOOL	47.766714671	-116.790058517
7032	NORTHWEST CHILDRENS HOME EDUC CENTER	46.414062024	-117.014841504
7033	PALOUSE HILLS CHRISTIAN SCHOOL	46.719766592	-116.961964068
7034	RIVER OF LIFE CHRISTIAN SCHOOL	44.09244361	-116.93455248
7035	SALMON SDA SCHOOL	45.184472541	-113.904959728
7036	ST EDWARDS CATHOLIC SCHOOL	42.559035982	-114.464353934
7037	ST MARY S SCHOOL	46.736868183	-116.990816893
7038	ST NICHOLAS SCHOOL	42.620308374	-113.674728728
7039	ST PAULS CATHOLIC SCHOOL	43.570897266	-116.563403735
7040	STS PETER & PAUL SCHOOL	45.924324896	-116.12724055
7041	THE LEARNING ACADEMY OF TETON VALLEY	43.723409471	-111.107298845
7042	THE NORTH FORK SCHOOL	44.915673	-116.086649
7043	BLESSED SACRAMENT CATHOLIC SCHOOL	39.917638863	-91.403818245
7044	CHADDOCK	39.930367	-91.377605
7045	QUINCY AREA CHRISTIAN SCHOOL ASSOCIATION	39.951179214	-91.308625677
7046	QUINCY NOTRE DAME HIGH SCHOOL	39.914160246	-91.399738722
7047	ST DOMINIC ELEMENTARY SCHOOL	39.938892134	-91.350137949
7048	ST JAMES LUTHERAN SCHOOL	39.920853	-91.388606
7049	ST PETER SCHOOL	39.930975079	-91.374352239
7050	ALL SAINTS ACADEMY	38.609712126	-89.529230444
7051	BEARDSTOWN CHRISTIAN ACADEMY	40.004094491	-90.431544304
7052	CAMPUS MIDDLE SCHOOL FOR GIRLS	40.109989113	-88.224786723
7053	COUNTRYSIDE SCHOOL	40.098148142	-88.310549267
7054	FIRST BAPTIST CHRISTIAN ACADEMY	39.383066495	-89.161284677
7055	HOLY CROSS ELEMENTARY SCHOOL	40.114674927	-88.249617377
7056	IMMANUEL LUTHERAN SCHOOL	42.250372149	-88.824463618
7057	JUDAH CHRISTIAN SCHOOL	40.124962248	-88.257000437
7058	KEMMERER VILLAGE SCHOOL	39.484954493	-89.064143287
7059	KINDERCARE LEARNING CENTER	40.089124154	-88.250097461
7060	KINGSWOOD SCHOOL	40.134144154	-88.201521697
7061	LITTLE CREEK SCHOOL	39.635473499	-88.420927989
7062	MATER DEI HIGH SCHOOL	38.616163162	-89.53319401
7063	MONTESSORI SCHOOL OF CHAMPAIGN-URBANA	40.072072727	-88.253781818
7064	NORTHSIDE CATHOLIC ACADEMY	41.982243	-87.661113
7065	OLIVE BRANCH CHRISTIAN ACADEMY	37.16854085	-89.35318291
7066	PAVILION FOUNDATION SCHOOL	40.118539319	-88.25714299
7067	PRINCETON CHRISTIAN ACADEMY	41.400739639	-89.434012783
7068	SACRED HEART SCHOOL	39.386408237	-89.082183559
7069	SETON ACADEMY	41.603666756	-87.585462605
7070	ST JAMES SCHOOL	42.255293492	-88.835028912
7071	ST JEROME SCHOOL	41.842007054	-87.633896295
7072	ST JOHN LUTHERAN SCHOOL	40.111412006	-88.277389491
7073	ST JOHNS LUTHERAN SCHOOL	39.482057355	-88.355171688
7074	ST LOUIS SCHOOL	41.368646952	-89.473748948
7075	ST MALACHY SCHOOL	40.312472379	-88.153681346
7076	ST MARY ELEMENTARY SCHOOL	38.945997703	-90.587632648
7077	ST MARY ELEMENTARY SCHOOL	39.989582556	-90.771199807
7078	ST MARY SCHOOL	39.48445212	-88.379602782
7079	ST MARY SCHOOL	39.546176047	-89.295907453
7080	ST MATTHEW SCHOOL	40.095760087	-88.26845442
7081	ST NORBERT SCHOOL	39.158797633	-90.617520333
7082	ST THERESE SCHOOL	41.850652539	-87.633920155
7083	SWANN SPECIAL CARE CTR-ELEM/SECONDARY SCHOOL	40.11575153	-88.282652364
7084	THE HIGH SCHOOL OF ST THOMAS MORE	40.161901492	-88.278374361
7085	TRINITY LUTHERAN SCHOOL	38.548132674	-89.264124334
7086	TRINITY LUTHERAN SCHOOL	39.877214324	-90.372357106
7087	UNIVERSITY PRIMARY SCHOOL	40.086596406	-88.241066604
7088	VISION WAY CHRISTIAN SCHOOL	39.561226513	-89.295897755
7089	HONEY HILL CHRISTIAN ACADEMY	38.985685147	-89.622907791
7090	ALPHONSUS ACADEMY & CENTER FOR THE ARTS	41.935857965	-87.664388373
7091	ANCONA SCHOOL	41.808143502	-87.592885151
7092	ATONEMENT CHRISTIAN DAY SCHOOL	42.153438853	-88.120777132
7093	BEACON THERAPEUTIC	41.699604658	-87.67208726
7094	BLUE CAP SCHOOL	41.651135301	-87.669346868
7095	BR RICE HIGH SCHOOL	41.711108613	-87.720043626
7096	CHICAGO JEWISH DAY SCHOOL	41.990533599	-87.654747019
7097	CHICAGOLAND JEWISH HIGH SCHOOL	42.151803307	-87.853786395
7098	CHILDREN OF PEACE SCHOOL	41.869410481	-87.674017404
7099	CHILDRENS LEARNING PATH MONTESSORI	42.131759865	-87.847918487
7100	CHRIST THE KING LUTHERAN SCHOOL	41.82829312	-87.606447503
7101	CLARE WOODS ACADEMY	41.992291741	-88.196606108
7102	DE LA SALLE INSTITUTE - INSTITUTE CAMPUS	41.831515624	-87.624494405
7103	ESPERANZA THERAPEUTIC SCHOOL	41.891442603	-87.668793268
7104	FASMAN YESHIVA HIGH SCHOOL	42.010920143	-87.760754905
7105	HELLENIC AMERICAN ACADEMY-SOCRATES DAY SCHOOL	41.983657876	-87.827607931
7106	HOLY ANGELS	41.821762711	-87.608246
7107	HOLY FAMILY CATHOLIC ACADEMY	42.108278074	-88.105521013
7108	HYDE PARK DAY SCHOOL	41.785784313	-87.5917795
7109	IDA CROWN JEWISH ACADEMY	42.005467913	-87.701163802
7110	JEANINE SCHULTZ SCHOOL	42.024698257	-87.85322311
7111	JORDAN BAPTIST SCHOOL	41.734729334	-87.747225727
7112	JOSEPHINUM ACADEMY	41.908816423	-87.684194681
7113	KINDERCARE LEARNING CENTER	41.663189699	-87.96468422
7114	KINDERCARE LEARNING CENTER #1541	42.075660823	-88.06212509
7115	MATERNITY BVM ELEMENTARY SCHOOL	41.909280415	-87.718837435
7116	MIDWESTERN ACADEMY-NEW CHURCH	42.074919157	-87.823045886
7117	MONTESSORI LANGUAGE ACADEMY	41.880917376	-87.808612429
7118	NORTHSHORE ADVENTIST ACADEMY	41.976527049	-87.699341511
7119	NURTURING DEVELOPMENTAL & LEARNING ACADEMY	41.622326767	-87.596177908
7120	PROLOGUE EARLY COLLEGE	41.954988282	-87.646725181
7121	QUEEN OF THE UNIVERSE SCHOOL	41.763132547	-87.717851444
7122	RIDGE ACADEMY	41.70601318	-87.684510256
7123	GINSBURG SOLOMON SCHECHTER EARLY CHILDHOOD CENTER	42.049517605	-87.746432341
7124	SOUTH SUBURBAN SDA CHRISTIAN SCHOOL	41.47792875	-87.671178918
7125	ST ANDREWS LUTHERAN SCHOOL	42.014190018	-87.833753966
7126	ST CONSTANCE SCHOOL	41.970013166	-87.774740729
7127	ST JAMES SCHOOL	42.092726125	-87.980097393
7128	ST JOSEPH SCHOOL	41.562720575	-87.664940125
7129	ST WILLIAM SCHOOL	41.926722948	-87.801466684
7130	A MOTHER'S TOUCH CREATIVE LEARNING CENTER	42.061970315	-87.981633692
7131	ALTERNATIVE ACADEMIC ACHIEVEMENT ACADEMY	41.631418183	-87.683008467
7132	ATT PTACH SPECIAL EDUCATION PROGRAM	42.034170218	-87.743844448
7133	BANNER THERAPEUTIC DAY SCHOOL	41.720716119	-87.632654596
7134	BOBBIE NOONAN'S CHILD CARE	41.580778203	-87.814679751
7135	BOBBIE NOONANS CHILD CARE	41.705970454	-87.816714091
7136	BRIGHT START CHILD CARE	41.561716114	-87.661110426
7137	CARDINAL BERNARDIN EARLY CHILDHOOD CENTER	41.932222575	-87.669944164
7138	CARDINAL JOSEPH BERNARDIN CATHOLIC SCHOOL	41.588403791	-87.844652528
7139	CHICAGO JESUIT ACADEMY	41.877095181	-87.752263483
7140	CREATIVE MANSION CHILDREN'S ACADEMY	41.808201344	-87.601273022
7141	DORSEY DEVELOPMENTAL INSTITUTE	41.726315445	-87.573420171
7142	EASTER SEALS THERAPEUTIC DAY SCHOOL	41.575547	-87.80742
7143	HELLO MONTESSORI PRESCHOOL & KINDERGARTEN	41.546722352	-87.651764261
7144	HOPE MONTESSORI	41.582159669	-87.784261568
7145	IMMACULATE CONCEPTION - ST JOSEPH SCHOOL	41.908655353	-87.636320742
7146	INTERCULTURAL MONTESSORI LANGUAGE SCHOOL	41.883230204	-87.784952723
7147	JOSEPH ACADEMY	42.072914867	-87.895282531
7148	KESHET DAY SCHOOL	42.13904533	-87.85902528
7149	KEYSTONE MONTESSORI SCHOOL	41.90843896	-87.811053431
7150	LAKE SHORE SCHOOL	42.00471218	-87.667873798
7151	LAUREATE DAY SCHOOL	42.046183073	-87.858822428
7152	MONTESSORI ACADEMY OF NORTH HOFFMAN	42.09209874	-88.120987639
7153	LUPEES DAYCARE & LEARNING CENTER	41.636777953	-87.641184734
7154	MARY SEARS CHILDRENS ACADEMY	41.583217445	-87.88065571
7155	SKOKIE MONTESSORI SCHOOL	42.033801369	-87.730033385
7156	NEWHOPE ACADEMY	42.018417382	-87.784648436
7157	OAK LAWN MONTESSORI SCHOOL	41.702313094	-87.751139709
7158	PLAID ACADEMY	41.86733887	-87.676904026
7159	POWER DAYCARE CENTER	41.670410872	-87.640207578
7160	QUEST ACADEMY	42.120088643	-88.041673081
7161	RONALD KNOX MONTESSORI SCHOOL	42.081865166	-87.730955305
7162	ROSELAND DAYCARE CENTER	41.700756596	-87.642388558
7163	ST CATHERINE SIENA-ST LUCY SCHOOL	41.881743794	-87.775943709
7164	STAIR STEP VILLA NURSERY & KINDERGARTEN	41.772653767	-87.576226621
7165	STUART G FERST SCHOOL	41.991812121	-87.699777274
7166	THE ANGELS CHILD DEVELOPMENT CENTER	41.830181504	-87.79171642
7167	THE LEARNING TREE EAST	42.046052082	-88.258161105
7168	THRESHOLDS HIGH SCHOOL	41.958396876	-87.681509933
7169	UCAN ACADEMY	41.898107598	-87.704609001
7170	ACACIA ACADEMY	41.772803988	-87.887018686
7171	BNOS RABBEINU HIGH SCHOOL	41.996954597	-87.720616752
7172	CHICAGO GRAMMAR SCHOOL	41.899201326	-87.636069618
7173	CHICAGO HOPE ACADEMY	41.870083527	-87.680642979
7174	CHILDREN'S SCHOOL OF OAK PARK	41.86014203	-87.791846086
7175	CREATIVE WORLD MONTESSORI SCHOOL	41.806414616	-87.88533331
7176	DIVINE INFANT JESUS SCHOOL	41.855822686	-87.875102581
7177	HINES CHILD CARE CENTER	41.858453482	-87.834010784
7178	HINSDALE ADVENTIST ACADEMY	41.808941004	-87.913845014
7179	IMMACULATE CONCEPTION SCHOOL - EXCHANGE	41.736388205	-87.552424645
7180	INFANT JESUS OF PRAGUE SCHOOL	41.542298871	-87.683357305
7181	KID'Z COLONY	41.793020799	-87.777779219
7182	KIDDIE JUNCTION EDUCATIONAL INSTITUTE	42.024041697	-87.884050191
7183	KINDERCARE LEARNING CENTER	41.95156506	-87.715663637
7184	KRIPA MONTESSORI SCHOOL	41.988692327	-88.1810843
7185	LANDMARK CHRISTIAN ACADEMY	41.594697986	-87.82377811
7186	LAREN MONTESSORI SCHOOL	41.59807087	-87.605743169
7187	LOGOS CHRISTIAN ACADEMY	42.014569694	-87.789835373
7188	MONTESSORI SCHOOL OF WESTERN SPRINGS	41.808655071	-87.910441186
7189	NAZARENE NURSERY SCHOOL & KINDERGARTEN	41.517438849	-87.67190401
7190	NEW CONVENT CHRISTIAN ACADEMY	41.613157379	-87.629513168
7191	PENNY LANE SCHOOL	41.705250727	-87.778566042
7192	PUI TAK CHRISTIAN SCHOOL	41.850690275	-87.631702819
7193	ROGERS PARK MONTESSORI SCHOOL	41.980429629	-87.675038454
7194	SACRED HEART SCHOOL	41.894710479	-87.852754783
7195	SAN MIGUEL-BACK OF THE YARDS	41.806468548	-87.674146357
7196	SANDBOX LEARNING CENTER	41.616001445	-87.862526186
7197	SAUGANASH MONTESSORI SCHOOL	41.985250966	-87.741238858
7198	ST CHRISTOPHER SCHOOL	41.626978883	-87.722404672
7199	ST FRANCIS XAVIER SCHOOL	41.817967503	-87.876889849
7200	ST GEORGE SCHOOL	41.572058125	-87.782227256
7201	ST JOHN THE EVANGELIST SCHOOL	42.020473278	-88.170758081
7202	ST JOHNS LUTHERAN SCHOOL	41.80450642	-87.880118209
7203	ST PETER LUTHERAN SCHOOL	42.02811583	-88.074116528
7204	18144 GLEN TERRACE ST.	41.565952019	-87.556316006
7205	TRINITY LUTHERAN SCHOOL	41.738149072	-87.9037383
7206	YESHIVAS MEOR HATORAH OF CHICAGO	42.012208442	-87.706333226
7207	ZION LUTHERAN EARLY CHILDHOOD CENTER	41.580063902	-87.788422522
7208	ZION LUTHERAN SCHOOL	41.498044082	-87.710414504
7209	PROTESTANT REFORMED/HERITAGE CHRISTIAN SCHOOLS	41.595054349	-87.60686607
7210	CHILDREN'S MONTESSORI SCHOOL	34.694482054	-120.470279335
7211	HIGH VALLEY CHRISTIAN SCHOOL	37.807050232	-106.175051904
7212	COASTLINE CHRISTIAN ACADEMY	34.45176346	-119.828656135
7213	PARKHILL CHRISTIAN ACADEMY	38.317529388	-104.622156431
7214	ST JOHN NEUMANN CATHOLIC SCHOOL	38.226544598	-104.621138829
